,Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,thay đổi,KL1,GT1,KL2,GT2,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất
0,09/12/2021,33.40 ,33.40 ,33.40 ,0.70 (2.14 %),"127,191 ","4,248,383,000 ",0 ,0 ,32.70 ,32.50 ,34.00 ,32.50 
1,08/12/2021,32.70 ,32.70 ,32.70 ,0.20 (0.62 %),"97,900 ","3,196,500,000 ",0 ,0 ,32.50 ,33.0 ,33.10 ,32.30 
2,07/12/2021,32.80 ,32.80 ,32.80 ,0.10 (0.31 %),"127,404 ","4,135,342,600 ",0 ,0 ,32.70 ,32.00 ,33.00 ,32.00 
3,06/12/2021,32.20 ,32.20 ,32.20 ,-0.90 (-2.72 %),"174,710 ","5,710,207,000 ",0 ,0 ,33.10 ,32.6 ,33.40 ,31.50 
4,03/12/2021,32.60 ,32.60 ,32.60 ,-1.20 (-3.55 %),"110,027 ","3,643,343,000 ",0 ,0 ,33.80 ,33.60 ,34.00 ,32.60 
5,02/12/2021,33.60 ,33.60 ,33.60 ,-0.10 (-0.30 %),"172,670 ","5,834,267,000 ",0 ,0 ,33.70 ,33.5 ,34.40 ,31.50 
6,01/12/2021,33.90 ,33.90 ,33.90 ,0.30 (0.89 %),"121,531 ","4,099,051,700 ",0 ,0 ,33.60 ,34.30 ,34.30 ,33.60 
7,30/11/2021,33.80 ,33.80 ,33.80 ,0.30 (0.90 %),"211,894 ","7,123,939,000 ",0 ,0 ,33.50 ,33.6 ,34.50 ,33.10 
8,29/11/2021,34.00 ,34.00 ,34.00 ,1.00 (3.03 %),"243,382 ","8,152,647,000 ",0 ,0 ,33.00 ,33.00 ,35.20 ,31.00 
9,26/11/2021,33.10 ,33.10 ,33.10 ,-0.30 (-0.90 %),"226,600 ","7,474,059,300 ",0 ,0 ,33.40 ,33.5 ,33.60 ,32.60 
10,25/11/2021,33.50 ,33.50 ,33.50 ,-1.00 (-2.90 %),"205,080 ","6,843,973,000 ",0 ,0 ,34.50 ,34.00 ,34.30 ,32.50 
11,24/11/2021,34.00 ,34.00 ,34.00 ,1.00 (3.03 %),"230,660 ","7,966,991,200 ",0 ,0 ,33.00 ,35.0 ,36.00 ,33.60 
12,23/11/2021,34.90 ,34.90 ,34.90 ,1.50 (4.49 %),"268,050 ","8,833,968,500 ",0 ,0 ,33.40 ,33.00 ,35.90 ,30.20 
13,22/11/2021,32.00 ,32.00 ,32.00 ,-5.00 (-13.51 %),"566,587 ","18,942,151,900 ",0 ,0 ,37.00 ,35.5 ,35.60 ,31.70 
14,19/11/2021,36.40 ,36.40 ,36.40 ,-2.60 (-6.67 %),"885,596 ","32,765,337,100 ",0 ,0 ,39.00 ,38.90 ,38.90 ,35.30 
15,18/11/2021,38.90 ,38.90 ,38.90 ,-1.70 (-4.19 %),"348,453 ","13,602,186,000 ",0 ,0 ,40.60 ,40.6 ,40.80 ,38.80 
16,17/11/2021,40.10 ,40.10 ,40.10 ,0.80 (2.04 %),"319,876 ","12,975,281,000 ",0 ,0 ,39.30 ,41.00 ,41.50 ,39.80 
17,16/11/2021,40.70 ,40.70 ,40.70 ,1.60 (4.09 %),"938,142 ","36,899,995,200 ",0 ,0 ,39.10 ,38.6 ,41.30 ,37.30 
18,15/11/2021,38.60 ,38.60 ,38.60 ,-1.20 (-3.02 %),"723,643 ","28,265,393,900 ",0 ,0 ,39.80 ,40.30 ,40.50 ,38.40 
19,12/11/2021,40.30 ,40.30 ,40.30 ,-0.20 (-0.49 %),"416,930 ","16,611,739,300 ",0 ,0 ,40.50 ,39.7 ,40.70 ,39.30 
20,11/11/2021,40.40 ,40.40 ,40.40 ,-0.80 (-1.94 %),"389,340 ","15,768,309,000 ",0 ,0 ,41.20 ,41.20 ,41.40 ,40.00 
21,10/11/2021,41.30 ,41.30 ,41.30 ,-0.70 (-1.67 %),"343,620 ","14,173,070,000 ",0 ,0 ,42.00 ,42.0 ,42.00 ,40.50 
22,09/11/2021,41.50 ,41.50 ,41.50 ,0.60 (1.47 %),"432,910 ","18,186,237,000 ",0 ,0 ,40.90 ,41.20 ,43.70 ,40.80 
23,08/11/2021,41.10 ,41.10 ,41.10 ,1.20 (3.01 %),"325,802 ","13,338,271,800 ",0 ,0 ,39.90 ,41.0 ,41.50 ,40.00 
24,05/11/2021,40.00 ,40.00 ,40.00 ,-0.90 (-2.20 %),"724,665 ","28,890,435,500 ",0 ,0 ,40.90 ,40.00 ,40.90 ,39.30 
25,04/11/2021,41.10 ,41.10 ,41.10 ,-1.80 (-4.20 %),"442,529 ","18,087,681,000 ",0 ,0 ,42.90 ,42.8 ,42.80 ,39.10 
26,03/11/2021,41.00 ,41.00 ,41.00 ,-3.60 (-8.07 %),"774,795 ","33,230,569,800 ",0 ,0 ,44.60 ,44.00 ,45.20 ,40.80 
27,02/11/2021,44.70 ,44.70 ,44.70 ,-1.40 (-3.04 %),"647,778 ","28,875,924,900 ",0 ,0 ,46.10 ,46.0 ,46.00 ,44.00 
28,01/11/2021,45.20 ,45.20 ,45.20 ,0.80 (1.80 %),"949,105 ","43,736,274,300 ",0 ,0 ,44.40 ,45.50 ,49.00 ,45.00 
29,29/10/2021,45.00 ,45.00 ,45.00 ,0.70 (1.58 %),"702,266 ","31,163,765,500 ",0 ,0 ,44.30 ,44.3 ,45.50 ,43.50 
30,28/10/2021,44.40 ,44.40 ,44.40 ,-0.30 (-0.67 %),"571,112 ","25,307,974,200 ",0 ,0 ,44.70 ,44.00 ,46.00 ,42.80 
31,27/10/2021,43.90 ,43.90 ,43.90 ,0.50 (1.15 %),"513,254 ","22,937,745,600 ",0 ,0 ,43.40 ,44.5 ,45.50 ,43.50 
32,26/10/2021,44.00 ,44.00 ,44.00 ,3.30 (8.11 %),"907,468 ","39,343,392,000 ",0 ,0 ,40.70 ,41.00 ,44.50 ,40.40 
33,25/10/2021,40.90 ,40.90 ,40.90 ,-0.70 (-1.68 %),"261,304 ","10,632,894,400 ",0 ,0 ,41.60 ,41.6 ,42.00 ,40.30 
34,22/10/2021,41.40 ,41.40 ,41.40 ,-0.40 (-0.96 %),"231,700 ","9,629,000,000 ",0 ,0 ,41.80 ,42.00 ,42.00 ,41.40 
35,21/10/2021,41.70 ,41.70 ,41.70 ,0.10 (0.24 %),"255,360 ","10,665,647,000 ",0 ,0 ,41.60 ,41.6 ,42.30 ,41.50 
36,20/10/2021,41.60 ,41.60 ,41.60 ,-0.10 (-0.24 %),"298,252 ","12,394,443,600 ",0 ,0 ,41.70 ,41.50 ,41.90 ,41.10 
37,19/10/2021,41.50 ,41.50 ,41.50 ,0.00 (0.00 %),"245,710 ","10,243,656,500 ",0 ,0 ,41.50 ,41.8 ,43.00 ,41.10 
38,18/10/2021,41.90 ,41.90 ,41.90 ,0.80 (1.95 %),"482,305 ","19,995,288,800 ",0 ,0 ,41.10 ,41.10 ,42.60 ,40.40 
39,15/10/2021,41.40 ,41.40 ,41.40 ,0.00 (0.00 %),"260,711 ","10,709,051,100 ",0 ,0 ,41.40 ,41.5 ,41.70 ,40.80 
40,14/10/2021,41.50 ,41.50 ,41.50 ,-0.30 (-0.72 %),"302,934 ","12,532,975,800 ",0 ,0 ,41.80 ,41.70 ,42.00 ,41.00 
41,13/10/2021,41.90 ,41.90 ,41.90 ,0.00 (0.00 %),"304,252 ","12,724,739,600 ",0 ,0 ,41.90 ,41.9 ,42.80 ,41.00 
42,12/10/2021,42.10 ,42.10 ,42.10 ,-1.40 (-3.22 %),"363,921 ","15,256,956,500 ",0 ,0 ,43.50 ,43.40 ,43.40 ,40.60 
43,11/10/2021,43.00 ,43.00 ,43.00 ,0.10 (0.23 %),"359,555 ","15,632,776,500 ",0 ,0 ,42.90 ,43.4 ,44.50 ,43.00 
44,08/10/2021,43.40 ,43.40 ,43.40 ,2.20 (5.34 %),"657,151 ","28,185,848,800 ",0 ,0 ,41.20 ,42.00 ,43.90 ,41.50 
45,07/10/2021,41.60 ,41.60 ,41.60 ,1.70 (4.26 %),"365,425 ","15,048,651,900 ",0 ,0 ,39.90 ,40.0 ,42.00 ,40.00 
46,06/10/2021,40.80 ,40.80 ,40.80 ,1.20 (3.03 %),"311,621 ","12,441,040,500 ",0 ,0 ,39.60 ,39.60 ,41.00 ,38.60 
47,05/10/2021,39.10 ,39.10 ,39.10 ,-2.90 (-6.90 %),"841,752 ","33,339,372,000 ",0 ,0 ,42.00 ,40.0 ,41.00 ,39.00 
48,04/10/2021,41.60 ,41.60 ,41.60 ,-1.50 (-3.48 %),"365,548 ","15,370,930,900 ",0 ,0 ,43.10 ,43.00 ,43.10 ,41.50 
49,01/10/2021,43.00 ,43.00 ,43.00 ,0.10 (0.23 %),"413,088 ","17,817,999,600 ","48,580 ","1,773,170,000 ",42.90 ,43.2 ,44.00 ,36.50 
50,30/09/2021,43.10 ,43.10 ,43.10 ,2.50 (6.16 %),"735,518 ","31,576,588,500 ",0 ,0 ,40.60 ,41.00 ,44.00 ,41.00 
51,29/09/2021,40.90 ,40.90 ,40.90 ,-0.30 (-0.73 %),"242,270 ","9,824,590,000 ",0 ,0 ,41.20 ,41.2 ,41.30 ,40.00 
52,28/09/2021,41.10 ,41.10 ,41.10 ,-0.10 (-0.24 %),"354,228 ","14,602,573,400 ",0 ,0 ,41.20 ,41.40 ,42.20 ,40.00 
53,27/09/2021,41.40 ,41.40 ,41.40 ,3.20 (8.38 %),"423,244 ","17,417,394,000 ",0 ,0 ,38.20 ,38.2 ,42.00 ,38.20 
54,24/09/2021,38.00 ,38.00 ,38.00 ,-1.80 (-4.52 %),"532,793 ","20,360,781,000 ",0 ,0 ,39.80 ,38.70 ,39.30 ,37.60 
55,23/09/2021,38.70 ,38.70 ,38.70 ,-2.60 (-6.30 %),"540,575 ","21,539,653,000 ",0 ,0 ,41.30 ,42.0 ,42.80 ,38.50 
56,22/09/2021,41.90 ,41.90 ,41.90 ,1.10 (2.70 %),"337,222 ","13,940,229,000 ",300 ,"10,500,000 ",40.80 ,42.80 ,43.00 ,35.00 
57,21/09/2021,42.80 ,42.80 ,42.80 ,0.00 (0.00 %),"482,834 ","19,685,527,500 ",0 ,0 ,42.80 ,41.3 ,43.00 ,37.00 
58,20/09/2021,43.00 ,43.00 ,43.00 ,0.00 (0.00 %),"356,253 ","15,251,537,400 ",0 ,0 ,43.00 ,44.00 ,45.40 ,41.30 
59,17/09/2021,44.00 ,44.00 ,44.00 ,1.00 (2.33 %),"572,622 ","24,641,777,100 ",0 ,0 ,43.00 ,43.3 ,45.20 ,41.10 
60,16/09/2021,43.30 ,43.30 ,43.30 ,-2.20 (-4.84 %),"789,105 ","33,901,739,500 ",0 ,0 ,45.50 ,45.20 ,45.20 ,42.00 
61,15/09/2021,45.70 ,45.70 ,45.70 ,-1.40 (-2.97 %),"767,365 ","34,930,202,800 ",0 ,0 ,47.10 ,47.9 ,48.80 ,42.00 
62,14/09/2021,47.80 ,47.80 ,47.80 ,4.30 (9.89 %),"462,619 ","21,802,691,500 ",0 ,0 ,43.50 ,44.20 ,48.90 ,44.20 
63,13/09/2021,44.10 ,44.10 ,44.10 ,2.60 (6.27 %),"627,564 ","27,292,246,300 ",0 ,0 ,41.50 ,41.5 ,44.50 ,41.00 
64,10/09/2021,42.20 ,42.20 ,42.20 ,1.90 (4.71 %),"748,815 ","31,069,686,700 ",0 ,0 ,40.30 ,41.20 ,43.30 ,40.00 
65,09/09/2021,41.20 ,41.20 ,41.20 ,3.90 (10.46 %),"643,997 ","25,941,011,700 ",0 ,0 ,37.30 ,39.0 ,42.10 ,38.00 
66,08/09/2021,39.00 ,39.00 ,39.00 ,1.00 (2.63 %),"899,792 ","33,585,586,700 ",0 ,0 ,38.00 ,37.30 ,39.00 ,35.50 
67,07/09/2021,37.30 ,37.30 ,37.30 ,-1.40 (-3.62 %),"1,311,929 ","49,906,619,200 ",0 ,0 ,38.70 ,39.4 ,40.30 ,36.80 
68,06/09/2021,39.60 ,39.60 ,39.60 ,5.10 (14.78 %),"773,660 ","29,938,546,400 ",0 ,0 ,34.50 ,35.50 ,39.60 ,35.50 
69,01/09/2021,35.50 ,35.50 ,35.50 ,3.60 (11.29 %),"1,210,833 ","41,728,128,000 ",0 ,0 ,31.90 ,32.0 ,36.20 ,32.00 
70,31/08/2021,32.00 ,32.00 ,32.00 ,0.60 (1.91 %),"1,061,193 ","33,810,663,600 ",0 ,0 ,31.40 ,31.10 ,33.60 ,30.00 
71,30/08/2021,31.20 ,31.20 ,31.20 ,-0.40 (-1.27 %),"552,535 ","17,332,954,500 ",0 ,0 ,31.60 ,31.7 ,32.50 ,30.00 
72,27/08/2021,31.60 ,31.60 ,31.60 ,2.60 (8.97 %),"965,182 ","30,523,357,200 ",0 ,0 ,29.00 ,30.70 ,32.20 ,30.30 
73,26/08/2021,29.70 ,29.70 ,29.70 ,3.80 (14.67 %),"1,425,125 ","41,310,856,400 ",0 ,0 ,25.90 ,26.2 ,29.70 ,26.20 
74,25/08/2021,26.20 ,26.20 ,26.20 ,0.00 (0.00 %),"426,168 ","11,028,746,700 ",0 ,0 ,26.20 ,26.20 ,26.70 ,25.00 
75,24/08/2021,26.40 ,26.40 ,26.40 ,-0.50 (-1.86 %),"352,249 ","9,241,580,000 ",0 ,0 ,26.90 ,27.0 ,27.40 ,25.70 
76,23/08/2021,26.50 ,26.50 ,26.50 ,-0.20 (-0.75 %),"671,677 ","18,040,803,100 ",0 ,0 ,26.70 ,26.70 ,27.50 ,26.50 
77,20/08/2021,26.90 ,26.90 ,26.90 ,0.00 (0.00 %),"989,968 ","26,449,094,600 ",0 ,0 ,26.90 ,27.5 ,28.30 ,25.80 
78,19/08/2021,27.40 ,27.40 ,27.40 ,1.00 (3.79 %),"292,351 ","7,856,229,900 ",0 ,0 ,26.40 ,26.40 ,27.60 ,26.10 
79,18/08/2021,26.30 ,26.30 ,26.30 ,-0.30 (-1.13 %),"938,273 ","24,729,223,100 ",0 ,0 ,26.60 ,25.8 ,27.20 ,24.50 
80,17/08/2021,25.70 ,25.70 ,25.70 ,-2.70 (-9.51 %),"959,444 ","25,536,332,400 ",0 ,0 ,28.40 ,28.50 ,29.00 ,25.70 
81,16/08/2021,28.00 ,28.00 ,28.00 ,0.90 (3.32 %),"668,856 ","18,985,516,000 ",0 ,0 ,27.10 ,29.9 ,29.90 ,27.20 
82,13/08/2021,29.90 ,29.90 ,29.90 ,0.00 (0.00 %),"669,382 ","18,143,415,900 ",0 ,0 ,29.90 ,28.70 ,32.00 ,25.70 
83,12/08/2021,28.70 ,28.70 ,28.70 ,-4.00 (-12.23 %),"879,610 ","26,295,795,400 ",0 ,0 ,32.70 ,32.7 ,32.70 ,28.50 
84,11/08/2021,31.50 ,31.50 ,31.50 ,-1.80 (-5.41 %),"1,968,839 ","64,319,009,800 ",0 ,0 ,33.30 ,33.30 ,35.20 ,30.00 
85,10/08/2021,33.40 ,33.40 ,33.40 ,3.60 (12.08 %),"955,037 ","31,845,015,700 ",0 ,0 ,29.80 ,29.0 ,34.20 ,29.00 
86,09/08/2021,30.50 ,30.50 ,30.50 ,3.90 (14.66 %),"334,099 ","9,962,315,100 ",0 ,0 ,26.60 ,28.00 ,30.50 ,28.00 
87,06/08/2021,28.00 ,28.00 ,28.00 ,0.80 (2.94 %),"453,142 ","12,047,817,800 ",0 ,0 ,27.20 ,27.2 ,29.00 ,24.00 
88,05/08/2021,26.00 ,26.00 ,26.00 ,-1.30 (-4.76 %),"519,690 ","14,160,360,000 ",0 ,0 ,27.30 ,28.00 ,31.00 ,24.10 
89,04/08/2021,27.90 ,27.90 ,27.90 ,3.60 (14.81 %),"338,555 ","9,259,244,500 ",0 ,0 ,24.30 ,26.1 ,27.90 ,25.00 
90,03/08/2021,24.70 ,24.70 ,24.70 ,3.20 (14.88 %),"489,608 ","11,897,429,300 ",0 ,0 ,21.50 ,22.60 ,24.70 ,22.60 
91,02/08/2021,22.60 ,22.60 ,22.60 ,2.90 (14.72 %),"546,900 ","11,765,250,000 ",0 ,0 ,19.70 ,19.8 ,22.60 ,19.60 
92,30/07/2021,19.70 ,19.70 ,19.70 ,1.60 (8.84 %),"185,405 ","3,654,028,500 ",0 ,0 ,18.10 ,18.90 ,20.50 ,18.90 
93,29/07/2021,19.00 ,19.00 ,19.00 ,1.90 (11.11 %),"154,808 ","2,805,660,000 ",0 ,0 ,17.10 ,17.1 ,19.00 ,17.00 
94,28/07/2021,17.00 ,17.00 ,17.00 ,-0.70 (-3.95 %),"35,000 ","600,090,000 ",0 ,0 ,17.70 ,17.20 ,17.60 ,17.00 
95,27/07/2021,17.50 ,17.50 ,17.50 ,0.20 (1.16 %),"53,940 ","955,613,000 ",0 ,0 ,17.30 ,17.5 ,18.00 ,17.50 
96,26/07/2021,17.50 ,17.50 ,17.50 ,0.00 (0.00 %),"50,200 ","869,830,000 ",0 ,0 ,17.50 ,17.00 ,17.50 ,17.00 
97,23/07/2021,17.50 ,17.50 ,17.50 ,0.00 (0.00 %),"115,100 ","2,009,800,000 ",0 ,0 ,17.50 ,17.7 ,17.70 ,17.30 
98,22/07/2021,17.60 ,17.60 ,17.60 ,0.60 (3.53 %),"124,602 ","2,175,835,500 ",0 ,0 ,17.00 ,16.90 ,17.80 ,16.70 
99,21/07/2021,17.00 ,17.00 ,17.00 ,-0.30 (-1.73 %),"33,700 ","573,040,000 ",0 ,0 ,17.30 ,17.0 ,17.20 ,16.80 
100,20/07/2021,17.30 ,17.30 ,17.30 ,0.50 (2.98 %),"45,200 ","781,260,000 ",0 ,0 ,16.80 ,17.00 ,17.80 ,17.00 
101,19/07/2021,17.10 ,17.10 ,17.10 ,0.70 (4.27 %),"135,020 ","2,263,548,000 ",0 ,0 ,16.40 ,15.0 ,18.00 ,15.00 
102,16/07/2021,16.60 ,16.60 ,16.60 ,0.10 (0.61 %),"130,532 ","2,138,304,000 ",0 ,0 ,16.50 ,17.00 ,17.00 ,16.00 
103,15/07/2021,16.70 ,16.70 ,16.70 ,-0.10 (-0.60 %),"11,500 ","190,020,000 ",0 ,0 ,16.80 ,16.8 ,16.80 ,16.20 
104,14/07/2021,16.30 ,16.30 ,16.30 ,-0.10 (-0.61 %),"57,400 ","961,590,000 ",0 ,0 ,16.40 ,16.40 ,17.00 ,16.30 
105,13/07/2021,16.40 ,16.40 ,16.40 ,0.70 (4.46 %),"12,502 ","205,142,000 ",0 ,0 ,15.70 ,16.3 ,17.00 ,16.20 
106,12/07/2021,16.10 ,16.10 ,16.10 ,-0.90 (-5.29 %),"118,600 ","1,861,430,000 ",0 ,0 ,17.00 ,16.80 ,16.80 ,15.00 
107,09/07/2021,16.80 ,16.80 ,16.80 ,0.00 (0.00 %),"74,000 ","1,260,160,000 ",0 ,0 ,16.80 ,16.8 ,17.50 ,16.60 
108,08/07/2021,16.80 ,16.80 ,16.80 ,1.30 (8.39 %),"96,266 ","1,616,739,600 ",0 ,0 ,15.50 ,16.40 ,17.50 ,16.20 
109,07/07/2021,16.30 ,16.30 ,16.30 ,0.40 (2.52 %),"163,145 ","2,526,918,500 ",0 ,0 ,15.90 ,15.9 ,16.90 ,14.70 
110,06/07/2021,16.00 ,16.00 ,16.00 ,-1.40 (-8.05 %),"130,312 ","2,070,042,800 ",0 ,0 ,17.40 ,17.40 ,17.40 ,15.10 
111,05/07/2021,17.70 ,17.70 ,17.70 ,0.30 (1.72 %),"119,412 ","2,081,375,000 ",0 ,0 ,17.40 ,17.7 ,17.90 ,16.70 
112,02/07/2021,17.60 ,17.60 ,17.60 ,1.30 (7.98 %),"643,086 ","11,196,784,500 ",0 ,0 ,16.30 ,16.50 ,17.70 ,16.50 
113,01/07/2021,17.00 ,17.00 ,17.00 ,0.80 (4.94 %),"274,714 ","4,464,021,600 ",0 ,0 ,16.20 ,16.2 ,17.00 ,15.50 
114,30/06/2021,16.00 ,16.00 ,16.00 ,0.10 (0.63 %),"541,500 ","8,759,440,000 ",0 ,0 ,15.90 ,15.50 ,16.70 ,15.40 
115,29/06/2021,16.00 ,16.00 ,16.00 ,0.20 (1.27 %),"864,620 ","13,704,722,000 ",0 ,0 ,15.80 ,16.6 ,16.60 ,15.10 
116,28/06/2021,16.60 ,16.60 ,16.60 ,1.60 (10.67 %),"395,602 ","6,230,750,800 ",0 ,0 ,15.00 ,15.40 ,16.70 ,15.00 
117,25/06/2021,15.40 ,15.40 ,15.40 ,0.40 (2.67 %),"490,095 ","7,373,596,000 ",0 ,0 ,15.00 ,13.4 ,15.90 ,13.40 
118,24/06/2021,14.50 ,14.50 ,14.50 ,-0.50 (-3.33 %),"203,321 ","3,057,345,800 ",0 ,0 ,15.00 ,15.00 ,15.40 ,14.50 
119,23/06/2021,14.90 ,14.90 ,14.90 ,0.10 (0.68 %),"332,465 ","4,994,130,700 ",0 ,0 ,14.80 ,14.8 ,15.90 ,14.00 
120,22/06/2021,15.10 ,15.10 ,15.10 ,0.80 (5.59 %),"300,498 ","4,434,278,000 ",0 ,0 ,14.30 ,15.20 ,15.90 ,13.00 
121,18/06/2021,13.20 ,13.20 ,13.20 ,1.70 (14.78 %),"700,078 ","9,053,020,400 ","20,000 ","240,000,000 ",11.50 ,13.2 ,13.20 ,12.00 
122,17/06/2021,11.60 ,11.60 ,11.60 ,1.50 (14.85 %),"272,472 ","3,144,946,300 ",0 ,0 ,10.10 ,11.50 ,11.60 ,11.10 
123,16/06/2021,10.50 ,10.50 ,10.50 ,1.30 (14.13 %),"594,461 ","6,002,100,500 ",0 ,0 ,9.20 ,9.2 ,10.50 ,9.00 
124,15/06/2021,9.20 ,9.20 ,9.20 ,0.40 (4.55 %),"610,595 ","5,646,473,700 ",0 ,0 ,8.80 ,9.90 ,10.00 ,8.90 
125,14/06/2021,8.80 ,8.80 ,8.80 ,1.10 (14.29 %),"231,138 ","2,025,483,500 ",0 ,0 ,7.70 ,8.0 ,8.80 ,8.00 
126,11/06/2021,7.90 ,7.90 ,7.90 ,1.00 (14.49 %),"767,942 ","5,940,923,600 ",0 ,0 ,6.90 ,7.10 ,7.90 ,7.10 
127,10/06/2021,7.00 ,7.00 ,7.00 ,0.30 (4.48 %),"55,115 ","381,804,500 ",0 ,0 ,6.70 ,6.8 ,7.10 ,6.80 
128,09/06/2021,6.80 ,6.80 ,6.80 ,0.10 (1.49 %),"61,800 ","414,270,000 ",0 ,0 ,6.70 ,6.70 ,6.80 ,6.60 
129,08/06/2021,6.70 ,6.70 ,6.70 ,-0.10 (-1.47 %),"105,700 ","712,780,000 ",0 ,0 ,6.80 ,6.8 ,7.00 ,6.60 
130,07/06/2021,6.90 ,6.90 ,6.90 ,-0.10 (-1.43 %),"92,521 ","631,572,700 ",0 ,0 ,7.00 ,7.00 ,7.10 ,6.70 
131,04/06/2021,7.00 ,7.00 ,7.00 ,-0.40 (-5.41 %),"222,850 ","1,563,705,000 ",0 ,0 ,7.40 ,7.5 ,7.50 ,6.80 
132,03/06/2021,7.50 ,7.50 ,7.50 ,0.40 (5.63 %),"175,560 ","1,301,349,600 ",0 ,0 ,7.10 ,7.20 ,7.80 ,7.00 
133,02/06/2021,7.20 ,7.20 ,7.20 ,-0.10 (-1.37 %),"117,100 ","833,590,000 ",0 ,0 ,7.30 ,6.9 ,7.20 ,6.80 
134,01/06/2021,7.10 ,7.10 ,7.10 ,0.20 (2.90 %),"270,251 ","1,965,259,200 ",0 ,0 ,6.90 ,7.00 ,7.60 ,6.90 
135,31/05/2021,7.00 ,7.00 ,7.00 ,0.70 (11.11 %),"438,877 ","3,039,055,500 ",0 ,0 ,6.30 ,6.3 ,7.20 ,6.30 
136,28/05/2021,6.30 ,6.30 ,6.30 ,0.00 (0.00 %),"74,922 ","472,398,600 ",0 ,0 ,6.30 ,6.30 ,6.40 ,6.20 
137,27/05/2021,6.30 ,6.30 ,6.30 ,-0.20 (-3.08 %),"108,751 ","684,001,300 ",0 ,0 ,6.50 ,6.3 ,6.50 ,6.20 
138,26/05/2021,6.30 ,6.30 ,6.30 ,-0.50 (-7.35 %),"140,900 ","920,380,000 ",0 ,0 ,6.80 ,6.60 ,6.90 ,6.30 
139,25/05/2021,6.70 ,6.70 ,6.70 ,0.30 (4.69 %),"148,323 ","1,002,687,300 ",0 ,0 ,6.40 ,6.5 ,7.00 ,6.50 
140,24/05/2021,6.50 ,6.50 ,6.50 ,0.00 (0.00 %),"90,500 ","581,910,000 ",0 ,0 ,6.50 ,6.40 ,6.60 ,6.30 
141,21/05/2021,6.50 ,6.50 ,6.50 ,0.10 (1.56 %),"147,700 ","953,830,000 ",0 ,0 ,6.40 ,6.5 ,6.60 ,6.30 
142,20/05/2021,6.50 ,6.50 ,6.50 ,-0.10 (-1.52 %),"174,000 ","1,110,340,000 ",0 ,0 ,6.60 ,6.40 ,6.70 ,6.20 
143,19/05/2021,6.50 ,6.50 ,6.50 ,-0.20 (-2.99 %),"85,256 ","564,635,200 ",0 ,0 ,6.70 ,6.7 ,6.80 ,6.50 
144,18/05/2021,6.70 ,6.70 ,6.70 ,0.60 (9.84 %),"476,850 ","3,201,080,000 ",0 ,0 ,6.10 ,6.40 ,6.90 ,6.20 
145,17/05/2021,6.40 ,6.40 ,6.40 ,0.60 (10.34 %),"308,000 ","1,870,740,000 ",0 ,0 ,5.80 ,5.8 ,6.40 ,5.80 
146,14/05/2021,5.70 ,5.70 ,5.70 ,0.00 (0.00 %),"190,200 ","1,103,450,000 ",0 ,0 ,5.70 ,5.70 ,5.90 ,5.70 
147,13/05/2021,5.70 ,5.70 ,5.70 ,0.00 (0.00 %),"158,104 ","905,422,800 ",0 ,0 ,5.70 ,5.7 ,5.80 ,5.60 
148,12/05/2021,5.70 ,5.70 ,5.70 ,0.00 (0.00 %),"76,710 ","439,007,000 ",0 ,0 ,5.70 ,5.70 ,5.80 ,5.60 
149,11/05/2021,5.70 ,5.70 ,5.70 ,0.10 (1.79 %),"44,606 ","255,463,600 ",0 ,0 ,5.60 ,5.8 ,5.80 ,5.70 
150,10/05/2021,5.70 ,5.70 ,5.70 ,-0.10 (-1.72 %),"103,594 ","582,733,400 ",0 ,0 ,5.80 ,5.50 ,5.80 ,5.50 
151,07/05/2021,5.80 ,5.80 ,5.80 ,-0.20 (-3.33 %),"73,264 ","425,027,600 ",0 ,0 ,6.00 ,5.9 ,5.90 ,5.70 
152,06/05/2021,5.90 ,5.90 ,5.90 ,0.10 (1.72 %),"129,402 ","772,552,000 ",0 ,0 ,5.80 ,5.80 ,6.10 ,5.80 
153,05/05/2021,5.90 ,5.90 ,5.90 ,0.30 (5.36 %),"92,900 ","537,380,000 ",0 ,0 ,5.60 ,5.6 ,5.90 ,5.60 
154,04/05/2021,5.70 ,5.70 ,5.70 ,-0.20 (-3.39 %),"87,345 ","488,077,500 ",0 ,0 ,5.90 ,5.90 ,5.90 ,5.40 
155,29/04/2021,5.90 ,5.90 ,5.90 ,0.10 (1.72 %),"131,715 ","775,295,500 ",0 ,0 ,5.80 ,5.8 ,6.10 ,5.80 
156,28/04/2021,5.80 ,5.80 ,5.80 ,-0.10 (-1.69 %),"52,603 ","305,597,300 ",0 ,0 ,5.90 ,5.80 ,5.90 ,5.80 
157,27/04/2021,5.90 ,5.90 ,5.90 ,0.10 (1.72 %),"96,630 ","568,453,600 ","11,710 ","58,550,000 ",5.80 ,5.8 ,6.00 ,5.00 
158,26/04/2021,5.90 ,5.90 ,5.90 ,0.30 (5.36 %),"79,400 ","461,680,000 ",0 ,0 ,5.60 ,5.60 ,5.90 ,5.60 
