Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất,Change_Value,Change_Percent,KL,GT
2011-08-19,7.3,7.3,6.39,6.13,7.3,7.3,7.3,1.18,19.18,10.0,73000.0
2011-08-22,7.6,7.6,6.65,6.39,7.6,7.6,7.6,1.21,18.98,10.0,76000.0
2011-08-23,7.3,7.3,6.39,6.65,7.6,7.6,7.3,0.65,9.77,12450.0,91265000.0
2011-08-24,7.2,7.2,6.3,6.39,7.2,7.2,7.2,0.81,12.72,1150.0,8280000.0
2011-08-25,7.4,7.4,6.48,6.3,7.5,7.5,7.4,1.1,17.46,17600.0,131000000.0
2011-08-26,7.7,7.7,6.74,6.48,7.7,7.7,7.5,1.23,18.92,45630.0,349501000.0
2011-08-29,8.0,8.0,7.0,6.74,7.9,8.0,7.9,1.26,18.74,54750.0,436330000.0
2011-08-30,8.4,8.4,7.35,7.0,8.4,8.4,8.3,1.4,20.0,78190.0,656281000.0
2011-08-31,8.3,8.3,7.26,7.35,8.5,8.5,8.0,0.95,12.93,32140.0,270183000.0
2011-09-01,7.9,7.9,6.91,7.26,8.4,8.4,7.9,0.64,8.78,86320.0,690828000.0
2011-09-05,8.0,8.0,7.0,6.91,8.2,8.2,7.9,1.09,15.73,43630.0,347676000.0
2011-09-06,8.0,8.0,7.0,7.0,8.0,8.0,7.9,1.0,14.29,45100.0,360680000.0
2011-09-07,8.0,8.0,7.0,7.0,8.0,8.1,7.9,1.0,14.29,71200.0,570155000.0
2011-09-08,7.1,7.1,7.1,7.0,7.3,7.3,7.1,0.1,1.43,49610.0,358419000.0
2011-09-09,7.1,7.1,7.1,7.1,7.1,7.2,7.1,0.0,0.0,31310.0,223001000.0
2011-09-12,6.9,6.9,6.9,7.1,6.8,7.1,6.8,-0.2,-2.82,6820.0,47612000.0
2011-09-13,7.2,7.2,7.2,6.9,6.8,7.2,6.8,0.3,4.35,94310.0,671026000.0
2011-09-14,7.2,7.2,7.2,7.2,7.4,7.5,7.2,0.0,0.0,136250.0,997267000.0
2011-09-15,7.1,7.1,7.1,7.2,7.0,7.2,6.9,-0.1,-1.39,14380.0,101001000.0
2011-09-16,7.1,7.1,7.1,7.1,7.1,7.1,6.9,0.0,0.0,12020.0,83863000.0
2011-09-19,6.8,6.8,6.8,7.1,6.9,7.1,6.8,-0.3,-4.23,30630.0,210849000.0
2011-09-20,7.0,7.0,7.0,6.8,6.8,7.0,6.8,0.2,2.94,55810.0,387469000.0
2011-09-21,7.0,7.0,7.0,7.0,6.9,7.0,6.8,0.0,0.0,11970.0,82327000.0
2011-09-22,7.1,7.1,7.1,7.0,6.8,7.1,6.7,0.1,1.43,1810.0,12421000.0
2011-09-23,6.8,6.8,6.8,7.1,6.9,7.0,6.8,-0.3,-4.23,7500.0,51880000.0
2011-09-26,6.9,6.9,6.9,6.8,6.8,6.9,6.6,0.1,1.47,6620.0,44237000.0
2011-09-27,6.9,6.9,6.9,6.9,6.7,7.0,6.7,0.0,0.0,1400.0,9585000.0
2011-09-28,6.9,6.9,6.9,6.9,6.9,7.0,6.9,0.0,0.0,5650.0,38986000.0
2011-09-29,6.7,6.7,6.7,6.9,6.7,6.9,6.7,-0.2,-2.9,13620.0,91266000.0
2011-09-30,6.8,6.8,6.8,6.7,6.6,6.8,6.6,0.1,1.49,3010.0,19868000.0
2011-10-03,6.9,6.9,6.9,6.8,6.9,6.9,6.7,0.1,1.47,3030.0,20307000.0
2011-10-04,6.8,6.8,6.8,6.9,6.8,6.8,6.7,-0.1,-1.45,2760.0,18663000.0
2011-10-05,6.6,6.6,6.6,6.8,6.6,6.8,6.6,-0.2,-2.94,4860.0,32198000.0
2011-10-06,6.7,6.7,6.7,6.6,6.8,6.8,6.7,0.1,1.52,1140.0,7648000.0
2011-10-07,6.8,6.8,6.8,6.7,6.8,6.8,6.8,0.1,1.49,10.0,68000.0
2011-10-10,6.9,6.9,6.9,6.8,6.8,6.9,6.5,0.1,1.47,7920.0,51496000.0
2011-10-11,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0.0,0.0,30.0,207000.0
2011-10-12,6.6,6.6,6.6,6.9,6.9,6.9,6.6,-0.3,-4.35,6230.0,41121000.0
2011-10-13,6.5,6.5,6.5,6.6,6.3,6.6,6.3,-0.1,-1.52,9420.0,59351000.0
2011-10-14,6.6,6.6,6.6,6.5,6.6,6.6,6.6,0.1,1.54,10.0,66000.0
2011-10-17,6.3,6.3,6.3,6.6,6.7,6.7,6.3,-0.3,-4.55,27970.0,176337000.0
2011-10-18,6.2,6.2,6.2,6.3,6.3,6.3,6.0,-0.1,-1.59,36150.0,220617000.0
2011-10-19,6.0,6.0,6.0,6.2,6.5,6.5,6.0,-0.2,-3.23,7400.0,44940000.0
2011-10-20,6.3,6.3,6.3,6.0,6.3,6.3,6.3,0.3,5.0,610.0,3843000.0
2011-10-21,6.4,6.4,6.4,6.3,6.4,6.4,6.3,0.1,1.59,230.0,1462000.0
2011-10-24,6.4,6.4,6.4,6.4,6.3,6.4,6.3,0.0,0.0,320.0,2018000.0
2011-10-25,6.1,6.1,6.1,6.4,6.1,6.2,6.1,-0.3,-4.69,13180.0,80498000.0
2011-10-26,6.1,6.1,6.1,6.1,6.0,6.1,5.8,0.0,0.0,57070.0,334419000.0
2011-10-27,5.8,5.8,5.8,6.1,6.3,6.3,5.8,-0.3,-4.92,3390.0,20081000.0
2011-10-28,5.9,5.9,5.9,5.8,5.9,5.9,5.6,0.1,1.72,81900.0,472292000.0
2011-10-31,6.0,6.0,6.0,5.9,6.0,6.0,5.9,0.1,1.69,3530.0,21130000.0
2011-11-01,6.0,6.0,6.0,6.0,5.9,6.0,5.8,0.0,0.0,900.0,5251000.0
2011-11-02,5.7,5.7,5.7,6.0,5.8,5.8,5.7,-0.3,-5.0,19800.0,113550000.0
2011-11-03,5.6,5.6,5.6,5.7,5.9,5.9,5.6,-0.1,-1.75,41920.0,238758000.0
2011-11-04,5.7,5.7,5.7,5.6,5.6,5.7,5.6,0.1,1.79,22500.0,126150000.0
2011-11-07,5.6,5.6,5.6,5.7,5.6,5.6,5.5,-0.1,-1.75,82330.0,453732000.0
2011-11-08,5.4,5.4,5.4,5.6,5.5,5.5,5.4,-0.2,-3.57,44250.0,239202000.0
2011-11-09,5.2,5.2,5.2,5.4,5.6,5.6,5.2,-0.2,-3.7,35520.0,185411000.0
2011-11-10,5.2,5.2,5.2,5.2,5.2,5.2,5.0,0.0,0.0,43620.0,219134000.0
2011-11-11,5.1,5.1,5.1,5.2,5.0,5.2,5.0,-0.1,-1.92,69310.0,347261000.0
2011-11-14,5.3,5.3,5.3,5.1,5.0,5.3,4.9,0.2,3.92,73110.0,360139000.0
2011-11-15,5.4,5.4,5.4,5.3,5.1,5.4,5.1,0.1,1.89,12230.0,63573000.0
2011-11-16,5.5,5.5,5.5,5.4,5.4,5.5,5.4,0.1,1.85,1510.0,8304000.0
2011-11-17,5.3,5.3,5.3,5.5,5.6,5.6,5.3,-0.2,-3.64,10470.0,58496000.0
2011-11-18,5.4,5.4,5.4,5.3,5.4,5.4,5.1,0.1,1.89,910.0,4674000.0
2011-11-21,5.2,5.2,5.2,5.4,5.2,5.2,5.2,-0.2,-3.7,15450.0,80340000.0
2011-11-22,5.0,5.0,5.0,5.2,5.1,5.1,5.0,-0.2,-3.85,17030.0,85170000.0
2011-11-23,5.1,5.1,5.1,5.0,4.9,5.1,4.8,0.1,2.0,59000.0,285303000.0
2011-11-24,4.9,4.9,4.9,5.1,4.9,5.2,4.9,-0.2,-3.92,13660.0,66937000.0
2011-11-25,4.9,4.9,4.9,4.9,4.8,5.0,4.7,0.0,0.0,33520.0,157699000.0
2011-11-28,4.9,4.9,4.9,4.9,4.9,4.9,4.7,0.0,0.0,43330.0,204055000.0
2011-11-29,4.9,4.9,4.9,4.9,4.7,4.9,4.7,0.0,0.0,7300.0,34510000.0
2011-11-30,4.9,4.9,4.9,4.9,4.7,4.9,4.7,0.0,0.0,57240.0,269040000.0
2011-12-01,4.7,4.7,4.7,4.9,4.8,4.8,4.7,-0.2,-4.08,16160.0,76052000.0
2011-12-02,4.8,4.8,4.8,4.7,4.9,4.9,4.5,0.1,2.13,9270.0,41737000.0
2011-12-05,4.8,4.8,4.8,4.8,4.6,4.8,4.6,0.0,0.0,9110.0,43188000.0
2011-12-06,4.8,4.8,4.8,4.8,4.6,4.8,4.6,0.0,0.0,38010.0,174848000.0
2011-12-07,4.6,4.6,4.6,4.8,4.8,4.8,4.6,-0.2,-4.17,11800.0,55550000.0
2011-12-08,4.4,4.4,4.4,4.6,4.4,4.7,4.4,-0.2,-4.35,60090.0,264400000.0
2011-12-09,4.2,4.2,4.2,4.4,4.2,4.2,4.2,-0.2,-4.55,80410.0,337722000.0
2011-12-12,4.0,4.0,4.0,4.2,4.0,4.0,4.0,-0.2,-4.76,87500.0,350000000.0
2011-12-13,3.8,3.8,3.8,4.0,4.0,4.0,3.8,-0.2,-5.0,50810.0,195940000.0
2011-12-14,3.7,3.7,3.7,3.8,3.8,3.9,3.7,-0.1,-2.63,57120.0,211735000.0
2011-12-15,3.6,3.6,3.6,3.7,3.6,3.8,3.6,-0.1,-2.7,47340.0,170738000.0
2011-12-16,3.5,3.5,3.5,3.6,3.6,3.7,3.5,-0.1,-2.78,101220.0,357117000.0
2011-12-19,3.5,3.5,3.5,3.5,3.4,3.5,3.4,0.0,0.0,41720.0,141864000.0
2011-12-20,3.4,3.4,3.4,3.5,3.5,3.5,3.4,-0.1,-2.86,155100.0,528550000.0
2011-12-21,3.5,3.5,3.5,3.4,3.5,3.5,3.3,0.1,2.94,71760.0,243380000.0
2011-12-22,3.5,3.5,3.5,3.5,3.5,3.5,3.4,0.0,0.0,13570.0,46245000.0
2011-12-23,3.4,3.4,3.4,3.5,3.4,3.4,3.4,-0.1,-2.86,26990.0,91766000.0
2011-12-26,3.4,3.4,3.4,3.4,3.4,3.5,3.4,0.0,0.0,14560.0,49506000.0
2011-12-27,3.4,3.4,3.4,3.4,3.4,3.5,3.4,0.0,0.0,22550.0,76870000.0
2011-12-28,3.5,3.5,3.5,3.4,3.5,3.5,3.5,0.1,2.94,17370.0,60795000.0
2011-12-29,3.6,3.6,3.6,3.5,3.6,3.6,3.5,0.1,2.86,14820.0,52942000.0
2011-12-30,3.7,3.7,3.7,3.6,3.6,3.7,3.6,0.1,2.78,5770.0,21229000.0
2012-01-03,3.8,3.8,3.8,3.7,3.8,3.8,3.7,0.1,2.7,4110.0,15318000.0
2012-01-04,3.8,3.8,3.8,3.8,3.8,3.9,3.8,0.0,0.0,5590.0,21243000.0
2012-01-05,3.8,3.8,3.8,3.8,3.9,3.9,3.7,0.0,0.0,3670.0,13852000.0
2012-01-06,3.8,3.8,3.8,3.8,3.8,3.9,3.8,0.0,0.0,5030.0,19116000.0
2012-01-09,3.9,3.9,3.9,3.8,3.7,3.9,3.7,0.1,2.63,11390.0,43277000.0
2012-01-10,3.9,3.9,3.9,3.9,4.0,4.0,3.9,0.0,0.0,960.0,3745000.0
2012-01-11,3.9,3.9,3.9,3.9,4.0,4.0,3.8,0.0,0.0,11090.0,43344000.0
2012-01-12,3.8,3.8,3.8,3.9,3.8,3.9,3.8,-0.1,-2.56,8230.0,31277000.0
2012-01-13,3.9,3.9,3.9,3.8,3.7,3.9,3.7,0.1,2.63,9210.0,34918000.0
2012-01-16,4.0,4.0,4.0,3.9,3.9,4.0,3.9,0.1,2.56,9930.0,38729000.0
2012-01-17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3000.0,12000000.0
2012-01-18,4.0,4.0,4.0,4.0,4.1,4.1,4.0,0.0,0.0,910.0,3641000.0
2012-01-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1250.0,5000000.0
2012-01-20,4.0,4.0,4.0,4.0,4.1,4.1,4.0,0.0,0.0,1510.0,6091000.0
2012-01-30,4.2,4.2,4.2,4.0,4.1,4.2,4.1,0.2,5.0,8400.0,34779000.0
2012-01-31,4.4,4.4,4.4,4.2,4.4,4.4,4.2,0.2,4.76,7700.0,33240000.0
2012-02-01,4.4,4.4,4.4,4.4,4.4,4.4,4.2,0.0,0.0,22180.0,95700000.0
2012-02-02,4.5,4.5,4.5,4.4,4.3,4.5,4.3,0.1,2.27,23060.0,101244000.0
2012-02-03,4.3,4.3,4.3,4.5,4.5,4.5,4.3,-0.2,-4.44,14590.0,63629000.0
2012-02-06,4.4,4.4,4.4,4.3,4.2,4.4,4.2,0.1,2.33,5950.0,25792000.0
2012-02-07,4.4,4.4,4.4,4.4,4.3,4.4,4.3,0.0,0.0,16910.0,74304000.0
2012-02-08,4.6,4.6,4.6,4.4,4.6,4.6,4.4,0.2,4.55,27550.0,125177000.0
2012-02-09,4.6,4.6,4.6,4.6,4.4,4.7,4.4,0.0,0.0,23340.0,104122000.0
2012-02-10,4.4,4.4,4.4,4.6,4.5,4.5,4.4,-0.2,-4.35,31880.0,140788000.0
2012-02-13,4.2,4.2,4.2,4.4,4.5,4.5,4.2,-0.2,-4.55,110.0,492000.0
2012-02-14,4.1,4.1,4.1,4.2,4.4,4.4,4.1,-0.1,-2.38,1020.0,4185000.0
2012-02-15,4.2,4.2,4.2,4.1,4.3,4.3,4.2,0.1,2.44,510.0,2143000.0
2012-02-16,4.4,4.4,4.4,4.2,4.3,4.4,4.3,0.2,4.76,6000.0,25900000.0
2012-02-17,4.3,4.3,4.3,4.4,4.4,4.4,4.3,-0.1,-2.27,10910.0,48003000.0
2012-02-20,4.5,4.5,4.5,4.3,4.5,4.5,4.5,0.2,4.65,2340.0,10530000.0
2012-02-21,4.5,4.5,4.5,4.5,4.7,4.7,4.5,0.0,0.0,6230.0,28081000.0
2012-02-22,4.5,4.5,4.5,4.5,4.4,4.5,4.4,0.0,0.0,27720.0,124684000.0
2012-02-23,4.7,4.7,4.7,4.5,4.5,4.7,4.5,0.2,4.44,18020.0,82469000.0
2012-02-24,4.9,4.9,4.9,4.7,4.6,4.9,4.6,0.2,4.26,21620.0,104112000.0
2012-02-27,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.1,2.04,6640.0,33200000.0
2012-02-28,4.8,4.8,4.8,5.0,5.1,5.1,4.8,-0.2,-4.0,29360.0,144830000.0
2012-02-29,4.9,4.9,4.9,4.8,4.9,4.9,4.9,0.1,2.08,510.0,2499000.0
2012-03-01,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.0,0.0,15610.0,75102000.0
2012-03-02,5.0,5.0,5.0,4.9,4.9,5.0,4.8,0.1,2.04,12790.0,63583000.0
2012-03-05,5.2,5.2,5.2,5.0,5.1,5.2,5.1,0.2,4.0,14020.0,72501000.0
2012-03-06,5.2,5.2,5.2,5.2,5.4,5.4,5.2,0.0,0.0,36210.0,191214000.0
2012-03-07,5.2,5.2,5.2,5.2,5.2,5.2,5.0,0.0,0.0,6930.0,35209000.0
2012-03-08,5.0,5.0,5.0,5.2,5.1,5.1,5.0,-0.2,-3.85,65910.0,330452000.0
2012-03-09,5.0,5.0,5.0,5.0,4.9,5.0,4.9,0.0,0.0,710.0,3480000.0
2012-03-12,4.8,4.8,4.8,5.0,4.9,4.9,4.8,-0.2,-4.0,10590.0,50947000.0
2012-03-13,5.0,5.0,5.0,4.8,4.6,5.0,4.6,0.2,4.17,1190.0,5586000.0
2012-03-14,4.8,4.8,4.8,5.0,5.0,5.0,4.8,-0.2,-4.0,45000.0,218000000.0
2012-03-15,4.9,4.9,4.9,4.8,4.7,4.9,4.6,0.1,2.08,12560.0,58194000.0
2012-03-16,5.0,5.0,5.0,4.9,4.9,5.0,4.9,0.1,2.04,13970.0,68469000.0
2012-03-19,4.9,4.9,4.9,5.0,4.9,5.0,4.9,-0.1,-2.0,48700.0,236240000.0
2012-03-20,4.8,4.8,4.8,4.9,4.8,4.8,4.8,-0.1,-2.04,21200.0,101760000.0
2012-03-21,5.0,5.0,5.0,4.8,4.8,5.0,4.6,0.2,4.17,61510.0,300543000.0
2012-03-22,5.2,5.2,5.2,5.0,5.1,5.2,5.0,0.2,4.0,128840.0,659454000.0
2012-03-23,5.3,5.3,5.3,5.2,5.3,5.4,5.2,0.1,1.92,84570.0,448135000.0
2012-03-26,5.5,5.5,5.5,5.3,5.3,5.5,5.3,0.2,3.77,198070.0,1071250000.0
2012-03-27,5.5,5.5,5.5,5.5,5.7,5.7,5.5,0.0,0.0,339600.0,1892350000.0
2012-03-28,5.5,5.5,5.5,5.5,5.4,5.6,5.4,0.0,0.0,36110.0,197883000.0
2012-03-29,5.4,5.4,5.4,5.5,5.5,5.5,5.4,-0.1,-1.82,34020.0,185187000.0
2012-03-30,5.2,5.2,5.2,5.4,5.4,5.4,5.2,-0.2,-3.7,101460.0,528694000.0
2012-04-03,5.2,5.2,5.2,5.2,5.0,5.2,5.0,0.0,0.0,78790.0,398576000.0
2012-04-04,5.2,5.2,5.2,5.2,5.3,5.3,5.1,0.0,0.0,52630.0,270296000.0
2012-04-05,5.2,5.2,5.2,5.2,5.2,5.2,5.1,0.0,0.0,10590.0,54568000.0
2012-04-06,5.2,5.2,5.2,5.2,5.2,5.2,5.1,0.0,0.0,21950.0,114137000.0
2012-04-09,5.2,5.2,5.2,5.2,5.3,5.3,5.2,0.0,0.0,17960.0,93492000.0
2012-04-10,5.1,5.1,5.1,5.2,5.0,5.2,5.0,-0.1,-1.92,48910.0,250821000.0
2012-04-11,5.2,5.2,5.2,5.1,5.2,5.2,5.1,0.1,1.96,95690.0,493423000.0
2012-04-12,5.2,5.2,5.2,5.2,5.3,5.3,5.2,0.0,0.0,73330.0,384198000.0
2012-04-13,5.2,5.2,5.2,5.2,5.2,5.3,5.2,0.0,0.0,112870.0,593941000.0
2012-04-16,5.3,5.3,5.3,5.2,5.2,5.4,5.2,0.1,1.92,159510.0,841324000.0
2012-04-17,5.4,5.4,5.4,5.3,5.3,5.4,5.3,0.1,1.89,96710.0,521415000.0
2012-04-18,5.6,5.6,5.6,5.4,5.4,5.6,5.4,0.2,3.7,298340.0,1666033000.0
2012-04-19,5.8,5.8,5.8,5.6,5.8,5.8,5.7,0.2,3.57,441780.0,2562204000.0
2012-04-20,5.7,5.7,5.7,5.8,5.9,5.9,5.6,-0.1,-1.72,166550.0,942557000.0
2012-04-23,5.5,5.5,5.5,5.7,5.7,5.7,5.5,-0.2,-3.51,58690.0,325247000.0
2012-04-24,5.5,5.5,5.5,5.5,5.5,5.6,5.5,0.0,0.0,90030.0,495285000.0
2012-04-25,5.7,5.7,5.7,5.5,5.5,5.7,5.5,0.2,3.64,232120.0,1315641000.0
2012-04-26,5.9,5.9,5.9,5.7,5.9,5.9,5.9,0.2,3.51,200840.0,1184956000.0
2012-04-27,6.1,6.1,6.1,5.9,6.1,6.1,6.1,0.2,3.39,198140.0,1208654000.0
2012-05-02,6.4,6.4,6.4,6.1,6.4,6.4,6.4,0.3,4.92,974440.0,6236416000.0
2012-05-03,6.4,6.4,6.4,6.4,6.4,6.4,6.1,0.0,0.0,319340.0,1979001000.0
2012-05-04,6.1,6.1,6.1,6.4,6.1,6.1,6.1,-0.3,-4.69,39950.0,243695000.0
2012-05-07,5.8,5.8,5.8,6.1,5.8,5.8,5.8,-0.3,-4.92,103440.0,599952000.0
2012-05-08,6.0,6.0,6.0,5.8,5.6,6.0,5.6,0.2,3.45,1001540.0,5803901000.0
2012-05-09,6.3,6.3,6.3,6.0,6.2,6.3,6.1,0.3,5.0,417290.0,2600811000.0
2012-05-10,6.3,6.3,6.3,6.3,6.5,6.5,6.0,0.0,0.0,191270.0,1186981000.0
2012-05-11,6.0,6.0,6.0,6.3,6.0,6.2,6.0,-0.3,-4.76,158920.0,953712000.0
2012-05-14,5.7,5.7,5.7,6.0,5.7,5.8,5.7,-0.3,-5.0,242630.0,1383298000.0
2012-05-15,5.5,5.5,5.5,5.7,5.5,5.5,5.5,-0.2,-3.51,127340.0,700370000.0
2012-05-16,5.3,5.3,5.3,5.5,5.3,5.6,5.3,-0.2,-3.64,186960.0,1003140000.0
2012-05-17,5.1,5.1,5.1,5.3,5.3,5.5,5.1,-0.2,-3.77,117770.0,614108000.0
2012-05-18,5.0,5.0,5.0,5.1,5.1,5.3,4.9,-0.1,-1.96,155030.0,797745000.0
2012-05-21,5.2,5.2,5.2,5.0,5.0,5.2,4.9,0.2,4.0,65310.0,331607000.0
2012-05-22,5.0,5.0,5.0,5.2,5.2,5.2,5.0,-0.2,-3.85,95910.0,495315000.0
2012-05-23,4.8,4.8,4.8,5.0,5.0,5.1,4.8,-0.2,-4.0,57830.0,283014000.0
2012-05-24,4.7,4.7,4.7,4.8,4.9,5.0,4.7,-0.1,-2.08,67050.0,323691000.0
2012-05-25,4.9,4.9,4.9,4.7,4.7,4.9,4.7,0.2,4.26,34570.0,168874000.0
2012-05-28,4.7,4.7,4.7,4.9,4.9,4.9,4.7,-0.2,-4.08,30050.0,143425000.0
2012-05-29,4.5,4.5,4.5,4.7,4.6,4.7,4.5,-0.2,-4.26,41300.0,187400000.0
2012-05-30,4.6,4.6,4.6,4.5,4.7,4.7,4.6,0.1,2.22,13310.0,61227000.0
2012-05-31,4.4,4.4,4.4,4.6,4.5,4.5,4.4,-0.2,-4.35,75690.0,335909000.0
2012-06-01,4.3,4.3,4.3,4.4,4.4,4.4,4.3,-0.1,-2.27,27840.0,121312000.0
2012-06-04,4.1,4.1,4.1,4.3,4.3,4.3,4.1,-0.2,-4.65,177480.0,733492000.0
2012-06-05,4.3,4.3,4.3,4.1,4.3,4.3,4.2,0.2,4.88,2140.0,9097000.0
2012-06-06,4.5,4.5,4.5,4.3,4.3,4.5,4.3,0.2,4.65,92680.0,415158000.0
2012-06-07,4.7,4.7,4.7,4.5,4.7,4.7,4.6,0.2,4.44,29700.0,138755000.0
2012-06-08,4.7,4.7,4.7,4.7,4.8,4.8,4.6,0.0,0.0,20320.0,95928000.0
2012-06-11,4.5,4.5,4.5,4.7,4.6,4.6,4.5,-0.2,-4.26,26800.0,121107000.0
2012-06-12,4.3,4.3,4.3,4.5,4.4,4.4,4.3,-0.2,-4.44,6820.0,29937000.0
2012-06-13,4.4,4.4,4.4,4.3,4.5,4.5,4.3,0.1,2.33,11600.0,50943000.0
2012-06-14,4.5,4.5,4.5,4.4,4.4,4.5,4.4,0.1,2.27,15840.0,69832000.0
2012-06-15,4.5,4.5,4.5,4.5,4.5,4.5,4.4,0.0,0.0,16330.0,73325000.0
2012-06-18,4.6,4.6,4.6,4.5,4.6,4.6,4.5,0.1,2.22,23690.0,108308000.0
2012-06-19,4.6,4.6,4.6,4.6,4.5,4.6,4.5,0.0,0.0,8520.0,38351000.0
2012-06-20,4.5,4.5,4.5,4.6,4.4,4.5,4.4,-0.1,-2.17,10520.0,46540000.0
2012-06-21,4.4,4.4,4.4,4.5,4.6,4.6,4.4,-0.1,-2.22,25130.0,110787000.0
2012-06-22,4.2,4.2,4.2,4.4,4.3,4.4,4.2,-0.2,-4.55,59160.0,249521000.0
2012-06-25,4.0,4.0,4.0,4.2,4.1,4.3,4.0,-0.2,-4.76,72980.0,295178000.0
2012-06-26,3.9,3.9,3.9,4.0,4.0,4.0,3.9,-0.1,-2.5,26030.0,102322000.0
2012-06-27,3.9,3.9,3.9,3.9,4.0,4.0,3.8,0.0,0.0,33630.0,133506000.0
2012-06-28,4.0,4.0,4.0,3.9,3.9,4.0,3.9,0.1,2.56,16300.0,63630000.0
2012-06-29,4.2,4.2,4.2,4.0,3.9,4.2,3.9,0.2,5.0,38520.0,150530000.0
2012-07-02,4.0,4.0,4.0,4.2,4.2,4.2,4.0,-0.2,-4.76,10810.0,43640000.0
2012-07-03,3.8,3.8,3.8,4.0,3.9,4.0,3.8,-0.2,-5.0,56320.0,214636000.0
2012-07-04,3.8,3.8,3.8,3.8,3.7,3.9,3.7,0.0,0.0,101510.0,379545000.0
2012-07-05,3.9,3.9,3.9,3.8,3.8,3.9,3.7,0.1,2.63,24840.0,92968000.0
2012-07-06,4.0,4.0,4.0,3.9,4.0,4.0,3.8,0.1,2.56,23940.0,91451000.0
2012-07-09,4.0,4.0,4.0,4.0,3.9,4.0,3.9,0.0,0.0,1090.0,4262000.0
2012-07-10,4.0,4.0,4.0,4.0,4.0,4.0,3.9,0.0,0.0,39080.0,153000000.0
2012-07-11,3.9,3.9,3.9,4.0,3.9,4.0,3.9,-0.1,-2.5,4010.0,15839000.0
2012-07-12,3.9,3.9,3.9,3.9,4.0,4.0,3.8,0.0,0.0,47020.0,183377000.0
2012-07-13,4.0,4.0,4.0,3.9,3.9,4.0,3.9,0.1,2.56,22670.0,89323000.0
2012-07-16,4.1,4.1,4.1,4.0,4.0,4.1,3.9,0.1,2.5,71540.0,280078000.0
2012-07-17,4.2,4.2,4.2,4.1,4.1,4.3,4.0,0.1,2.44,27870.0,113206000.0
2012-07-18,4.2,4.2,4.2,4.2,4.0,4.2,4.0,0.0,0.0,1020.0,4281000.0
2012-07-19,4.1,4.1,4.1,4.2,4.1,4.3,4.1,-0.1,-2.38,6880.0,28867000.0
2012-07-20,4.0,4.0,4.0,4.1,4.2,4.2,3.9,-0.1,-2.44,17980.0,71074000.0
2012-07-23,3.8,3.8,3.8,4.0,4.1,4.1,3.8,-0.2,-5.0,18460.0,71440000.0
2012-07-24,3.8,3.8,3.8,3.8,3.8,3.8,3.7,0.0,0.0,46760.0,174144000.0
2012-07-25,3.7,3.7,3.7,3.8,3.8,3.8,3.7,-0.1,-2.63,101760.0,378178000.0
2012-07-26,3.8,3.8,3.8,3.7,3.8,3.8,3.7,0.1,2.7,3750.0,14080000.0
2012-07-27,3.7,3.7,3.7,3.8,3.8,3.8,3.7,-0.1,-2.63,78550.0,290937000.0
2012-07-30,3.7,3.7,3.7,3.7,3.8,3.8,3.7,0.0,0.0,13290.0,49234000.0
2012-07-31,3.8,3.8,3.8,3.7,3.8,3.8,3.7,0.1,2.7,7350.0,27780000.0
2012-08-01,3.8,3.8,3.8,3.8,3.8,3.8,3.7,0.0,0.0,11260.0,42763000.0
2012-08-02,3.8,3.8,3.8,3.8,3.8,3.8,3.7,0.0,0.0,4830.0,17934000.0
2012-08-03,3.8,3.8,3.8,3.8,3.9,3.9,3.8,0.0,0.0,6040.0,22953000.0
2012-08-06,3.9,3.9,3.9,3.8,3.8,3.9,3.8,0.1,2.63,19090.0,72960000.0
2012-08-07,4.0,4.0,4.0,3.9,3.9,4.0,3.9,0.1,2.56,3210.0,12570000.0
2012-08-08,3.8,3.8,3.8,4.0,3.8,3.9,3.8,-0.2,-5.0,8100.0,30852000.0
2012-08-09,3.8,3.8,3.8,3.8,3.9,3.9,3.8,0.0,0.0,10420.0,39797000.0
2012-08-10,3.8,3.8,3.8,3.8,3.8,3.8,3.7,0.0,0.0,4520.0,16976000.0
2012-08-13,3.8,3.8,3.8,3.8,3.7,3.8,3.7,0.0,0.0,3210.0,11898000.0
2012-08-14,3.8,3.8,3.8,3.8,3.7,3.8,3.7,0.0,0.0,2040.0,7750000.0
2012-08-15,3.8,3.8,3.8,3.8,3.7,3.8,3.7,0.0,0.0,21810.0,80820000.0
2012-08-16,3.7,3.7,3.7,3.8,3.7,3.8,3.7,-0.1,-2.63,4010.0,14838000.0
2012-08-17,3.8,3.8,3.8,3.7,3.7,3.8,3.7,0.1,2.7,10200.0,37760000.0
2012-08-20,3.7,3.7,3.7,3.8,3.7,3.8,3.7,-0.1,-2.63,870.0,3221000.0
2012-08-21,3.6,3.6,3.6,3.7,3.6,3.7,3.6,-0.1,-2.7,17540.0,63145000.0
2012-08-22,3.7,3.7,3.7,3.6,3.5,3.7,3.5,0.1,2.78,42730.0,150501000.0
